,0
2142,6.0
2143,7.0
2144,9.0
2145,8.0
2146,7.0
2147,6.0
2148,8.0
2149,6.0
2150,3.0
2151,4.0
2152,6.0
2153,0.0
2154,6.0
2155,0.0
2156,2.0
2157,6.0
2158,4.0
2159,6.0
2160,9.0
2161,9.0
2162,3.0
2163,3.0
2164,1.0
2165,5.0
2166,4.0
2167,4.0
2168,5.0
2169,2.0
2170,0.0
2171,4.0
2172,5.0
2173,4.0
2174,4.0
2175,6.0
2176,8.0
2177,0.0
2178,5.0
2179,6.0
2180,0.0
2181,4.0
2182,3.0
2183,3.0
2184,7.0
2185,6.0
2186,9.0
2187,9.0
2188,1.0
2189,1.0
2190,6.0
2191,9.0
2192,0.0
2193,5.0
2194,8.0
2195,9.0
2196,4.0
2197,5.0
2198,0.0
2199,3.0
2200,0.0
2201,6.0
2202,9.0
2203,5.0
2204,8.0
2205,8.0
2206,9.0
2207,6.0
2208,4.0
2209,7.0
2210,6.0
2211,4.0
2212,8.0
2213,6.0
2214,4.0
2215,0.0
2216,8.0
2217,6.0
2218,9.0
2219,2.0
2220,2.0
2221,9.0
2222,3.0
2223,9.0
2224,2.0
2225,7.0
2226,9.0
2227,3.0
2228,9.0
2229,4.0
2230,0.0
2231,7.0
2232,5.0
2233,9.0
2234,7.0
2235,9.0
2236,5.0
2237,9.0
2238,9.0
2239,2.0
2240,2.0
2241,6.0
2242,0.0
2243,1.0
2244,4.0
2245,4.0
2246,7.0
2247,3.0
2248,8.0
2249,9.0
2250,0.0
2251,6.0
2252,2.0
2253,0.0
2254,0.0
2255,4.0
2256,1.0
2257,8.0
2258,6.0
2259,5.0
2260,3.0
2261,1.0
2262,9.0
2263,8.0
2264,7.0
2265,5.0
2266,2.0
2267,9.0
2268,1.0
2269,0.0
2270,7.0
2271,0.0
2272,4.0
2273,2.0
2274,9.0
2275,9.0
2276,5.0
2277,3.0
2278,9.0
2279,3.0
2280,1.0
2281,0.0
2282,1.0
2283,8.0
2284,7.0
2285,2.0
2286,4.0
2287,9.0
2288,6.0
2289,1.0
2290,3.0
2291,2.0
2292,5.0
2293,8.0
2294,0.0
2295,5.0
2296,9.0
2297,6.0
2298,8.0
2299,3.0
2300,4.0
2301,7.0
2302,2.0
2303,8.0
2304,8.0
2305,6.0
2306,3.0
2307,6.0
2308,5.0
2309,1.0
2310,0.0
2311,5.0
2312,6.0
2313,3.0
2314,5.0
2315,1.0
2316,3.0
2317,4.0
2318,6.0
2319,8.0
2320,1.0
2321,4.0
2322,3.0
2323,7.0
2324,3.0
2325,0.0
2326,9.0
2327,6.0
2328,5.0
2329,9.0
2330,9.0
2331,9.0
2332,9.0
2333,5.0
2334,5.0
2335,5.0
2336,5.0
2337,7.0
2338,1.0
2339,4.0
2340,1.0
2341,6.0
2342,4.0
2343,0.0
2344,1.0
2345,4.0
2346,6.0
2347,8.0
2348,5.0
2349,3.0
2350,8.0
2351,8.0
2352,0.0
2353,1.0
2354,5.0
2355,9.0
2356,9.0
2357,3.0
2358,7.0
2359,0.0
2360,3.0
2361,5.0
2362,0.0
2363,2.0
2364,3.0
2365,3.0
2366,3.0
2367,2.0
2368,7.0
2369,4.0
2370,7.0
2371,8.0
2372,0.0
2373,6.0
2374,8.0
2375,4.0
2376,8.0
2377,1.0
2378,4.0
2379,7.0
2380,7.0
2381,1.0
2382,8.0
2383,1.0
2384,0.0
2385,2.0
2386,5.0
2387,2.0
2388,8.0
2389,2.0
2390,9.0
2391,4.0
2392,7.0
2393,8.0
2394,2.0
2395,1.0
2396,8.0
2397,6.0
2398,9.0
2399,5.0
2400,5.0
2401,6.0
2402,8.0
2403,2.0
2404,5.0
2405,8.0
2406,0.0
2407,9.0
2408,2.0
2409,3.0
2410,0.0
2411,3.0
2412,3.0
2413,6.0
2414,0.0
2415,3.0
2416,1.0
2417,6.0
2418,3.0
2419,9.0
2420,9.0
2421,4.0
2422,4.0
2423,6.0
2424,7.0
2425,3.0
2426,2.0
2427,1.0
2428,2.0
2429,0.0
2430,4.0
2431,5.0
2432,2.0
2433,4.0
2434,0.0
2435,6.0
2436,8.0
2437,4.0
2438,8.0
2439,0.0
2440,3.0
2441,4.0
2442,4.0
2443,5.0
2444,0.0
2445,9.0
2446,3.0
2447,9.0
2448,8.0
2449,1.0
2450,0.0
2451,8.0
2452,6.0
2453,5.0
2454,6.0
2455,8.0
2456,2.0
2457,7.0
2458,7.0
2459,5.0
2460,0.0
2461,2.0
2462,0.0
2463,6.0
2464,9.0
2465,7.0
2466,6.0
2467,8.0
2468,7.0
2469,5.0
2470,4.0
2471,0.0
2472,9.0
2473,4.0
2474,6.0
2475,3.0
2476,0.0
2477,0.0
2478,3.0
2479,1.0
2480,8.0
2481,1.0
2482,8.0
2483,3.0
2484,7.0
2485,3.0
2486,4.0
2487,6.0
2488,4.0
2489,6.0
2490,0.0
2491,2.0
2492,0.0
2493,4.0
2494,8.0
2495,3.0
2496,7.0
2497,0.0
2498,7.0
2499,3.0
2500,0.0
2501,7.0
2502,7.0
2503,1.0
2504,2.0
2505,5.0
2506,7.0
2507,8.0
2508,5.0
2509,0.0
2510,6.0
2511,4.0
2512,4.0
2513,7.0
2514,6.0
2515,8.0
2516,7.0
2517,0.0
2518,4.0
2519,2.0
2520,6.0
2521,6.0
2522,1.0
2523,9.0
2524,8.0
2525,2.0
2526,6.0
2527,1.0
2528,9.0
2529,9.0
2530,3.0
2531,5.0
2532,2.0
2533,7.0
2534,3.0
2535,5.0
2536,5.0
2537,4.0
2538,8.0
2539,6.0
2540,5.0
2541,7.0
2542,5.0
2543,3.0
2544,8.0
2545,9.0
2546,9.0
2547,4.0
2548,3.0
2549,2.0
2550,2.0
2551,3.0
2552,7.0
2553,4.0
2554,4.0
2555,8.0
2556,6.0
2557,5.0
2558,5.0
2559,8.0
2560,1.0
2561,1.0
2562,8.0
2563,6.0
2564,0.0
2565,3.0
2566,4.0
2567,8.0
2568,3.0
2569,4.0
2570,2.0
2571,6.0
2572,5.0
2573,1.0
2574,5.0
2575,3.0
2576,2.0
2577,3.0
2578,5.0
2579,1.0
2580,0.0
2581,4.0
2582,6.0
2583,7.0
2584,7.0
2585,1.0
2586,2.0
2587,7.0
2588,9.0
2589,5.0
2590,3.0
2591,1.0
2592,9.0
2593,3.0
2594,4.0
2595,7.0
2596,4.0
2597,7.0
2598,5.0
2599,5.0
2600,3.0
2601,5.0
2602,4.0
2603,3.0
2604,6.0
2605,7.0
2606,6.0
2607,0.0
2608,6.0
2609,0.0
2610,6.0
2611,0.0
2612,8.0
2613,5.0
2614,4.0
2615,6.0
2616,7.0
2617,4.0
2618,8.0
2619,0.0
2620,0.0
2621,9.0
2622,5.0
2623,8.0
2624,0.0
2625,9.0
2626,7.0
2627,2.0
2628,3.0
2629,1.0
2630,9.0
2631,5.0
2632,8.0
2633,4.0
2634,0.0
2635,5.0
2636,4.0
2637,1.0
2638,3.0
2639,5.0
2640,9.0
2641,1.0
2642,9.0
2643,0.0
2644,5.0
2645,2.0
2646,6.0
2647,4.0
2648,8.0
2649,8.0
2650,8.0
2651,7.0
2652,0.0
2653,3.0
2654,7.0
2655,3.0
2656,8.0
2657,2.0
2658,7.0
2659,5.0
2660,5.0
2661,7.0
2662,8.0
2663,9.0
2664,1.0
2665,4.0
2666,6.0
2667,9.0
2668,2.0
2669,9.0
2670,4.0
2671,1.0
2672,6.0
2673,8.0
2674,7.0
2675,3.0
2676,7.0
2677,4.0
2678,0.0
2679,1.0
2680,1.0
2681,2.0
2682,1.0
2683,1.0
2684,8.0
2685,3.0
2686,3.0
2687,9.0
2688,3.0
2689,1.0
2690,5.0
2691,7.0
2692,4.0
2693,5.0
2694,9.0
2695,5.0
2696,2.0
2697,8.0
2698,6.0
2699,6.0
2700,0.0
2701,1.0
2702,8.0
2703,2.0
2704,7.0
2705,2.0
2706,9.0
2707,8.0
2708,0.0
2709,4.0
2710,4.0
2711,6.0
2712,0.0
2713,0.0
2714,7.0
2715,3.0
2716,4.0
2717,9.0
2718,4.0
2719,9.0
2720,3.0
2721,2.0
2722,0.0
2723,5.0
2724,7.0
2725,2.0
2726,8.0
2727,3.0
2728,6.0
2729,9.0
2730,6.0
2731,0.0
2732,3.0
2733,3.0
2734,4.0
2735,7.0
2736,8.0
2737,0.0
2738,8.0
2739,6.0
2740,7.0
2741,2.0
2742,8.0
2743,6.0
2744,4.0
2745,1.0
2746,2.0
2747,4.0
2748,3.0
2749,0.0
2750,1.0
2751,7.0
2752,1.0
2753,7.0
2754,1.0
2755,5.0
2756,3.0
2757,9.0
2758,0.0
2759,3.0
2760,6.0
2761,8.0
2762,3.0
2763,8.0
2764,2.0
2765,9.0
2766,0.0
2767,1.0
2768,4.0
2769,3.0
2770,0.0
2771,8.0
2772,7.0
2773,7.0
2774,7.0
2775,0.0
2776,1.0
2777,0.0
2778,2.0
2779,0.0
2780,7.0
2781,5.0
2782,2.0
2783,1.0
2784,9.0
2785,6.0
2786,6.0
2787,6.0
2788,7.0
2789,0.0
2790,3.0
2791,4.0
2792,3.0
2793,0.0
2794,2.0
2795,1.0
2796,8.0
2797,7.0
2798,9.0
2799,3.0
2800,3.0
2801,6.0
2802,3.0
2803,5.0
2804,5.0
2805,2.0
2806,0.0
2807,6.0
2808,6.0
2809,6.0
2810,5.0
2811,4.0
2812,7.0
2813,1.0
2814,4.0
2815,8.0
2816,8.0
2817,2.0
2818,6.0
2819,1.0
2820,1.0
2821,2.0
2822,7.0
2823,4.0
2824,9.0
2825,8.0
2826,2.0
2827,4.0
2828,3.0
2829,1.0
2830,9.0
2831,9.0
2832,7.0
2833,5.0
2834,0.0
2835,1.0
2836,6.0
2837,7.0
2838,7.0
2839,7.0
2840,0.0
2841,0.0
2842,3.0
2843,3.0
2844,2.0
2845,4.0
2846,7.0
2847,1.0
2848,9.0
2849,8.0
2850,7.0
2851,0.0
2852,0.0
2853,9.0
2854,0.0
2855,6.0
2856,4.0
2857,5.0
2858,3.0
2859,3.0
2860,4.0
2861,9.0
2862,2.0
2863,4.0
2864,9.0
2865,4.0
2866,3.0
2867,7.0
2868,2.0
2869,1.0
2870,2.0
2871,1.0
2872,6.0
2873,1.0
2874,1.0
2875,4.0
2876,1.0
2877,1.0
2878,1.0
2879,9.0
2880,7.0
2881,6.0
2882,3.0
2883,1.0
2884,6.0
2885,6.0
2886,3.0
2887,1.0
2888,2.0
2889,1.0
2890,1.0
2891,2.0
2892,0.0
2893,1.0
2894,1.0
2895,4.0
2896,6.0
2897,6.0
2898,9.0
2899,7.0
2900,9.0
2901,9.0
2902,8.0
2903,3.0
2904,4.0
2905,2.0
2906,5.0
2907,0.0
2908,1.0
2909,6.0
2910,3.0
2911,8.0
2912,5.0
2913,1.0
2914,3.0
2915,3.0
2916,4.0
2917,2.0
2918,7.0
2919,8.0
2920,3.0
2921,6.0
2922,1.0
2923,4.0
2924,0.0
2925,6.0
2926,9.0
2927,1.0
2928,3.0
2929,0.0
2930,8.0
2931,4.0
2932,7.0
2933,0.0
2934,9.0
2935,7.0
2936,6.0
2937,4.0
2938,6.0
2939,7.0
2940,4.0
2941,1.0
2942,4.0
2943,6.0
2944,0.0
2945,2.0
2946,5.0
2947,8.0
2948,7.0
2949,4.0
2950,3.0
2951,5.0
2952,2.0
2953,2.0
2954,4.0
2955,4.0
2956,2.0
2957,6.0
2958,6.0
2959,8.0
2960,8.0
2961,6.0
2962,8.0
2963,4.0
2964,7.0
2965,3.0
2966,6.0
2967,4.0
2968,2.0
2969,3.0
2970,2.0
2971,2.0
2972,0.0
2973,4.0
2974,2.0
2975,1.0
2976,5.0
2977,6.0
2978,2.0
2979,0.0
2980,9.0
2981,6.0
2982,4.0
2983,4.0
2984,1.0
2985,2.0
2986,5.0
2987,8.0
2988,3.0
2989,9.0
2990,7.0
2991,6.0
2992,7.0
2993,1.0
2994,1.0
2995,0.0
2996,1.0
2997,5.0
2998,1.0
2999,0.0
3000,1.0
3001,8.0
3002,3.0
3003,7.0
3004,1.0
3005,1.0
3006,2.0
3007,2.0
3008,0.0
3009,3.0
3010,1.0
3011,9.0
3012,9.0
3013,2.0
3014,2.0
3015,0.0
3016,3.0
3017,9.0
3018,1.0
3019,9.0
3020,8.0
3021,6.0
3022,8.0
3023,8.0
3024,0.0
3025,3.0
3026,6.0
3027,8.0
3028,3.0
3029,8.0
3030,9.0
3031,6.0
3032,0.0
3033,0.0
3034,6.0
3035,0.0
3036,0.0
3037,1.0
3038,6.0
3039,3.0
3040,0.0
3041,0.0
3042,2.0
3043,2.0
3044,5.0
3045,7.0
3046,4.0
3047,3.0
3048,7.0
3049,1.0
3050,3.0
3051,3.0
3052,9.0
3053,0.0
3054,4.0
3055,5.0
3056,4.0
3057,4.0
3058,4.0
3059,7.0
3060,3.0
3061,0.0
3062,4.0
3063,4.0
3064,8.0
3065,9.0
3066,7.0
3067,7.0
3068,4.0
3069,8.0
3070,5.0
3071,6.0
3072,3.0
3073,0.0
3074,0.0
3075,6.0
3076,6.0
3077,5.0
3078,0.0
3079,5.0
3080,9.0
3081,9.0
3082,6.0
3083,3.0
3084,4.0
3085,6.0
3086,0.0
3087,5.0
3088,2.0
3089,1.0
3090,0.0
3091,0.0
3092,5.0
3093,9.0
3094,6.0
3095,5.0
3096,9.0
3097,5.0
3098,7.0
3099,5.0
3100,1.0
3101,5.0
3102,8.0
3103,6.0
3104,2.0
3105,3.0
3106,7.0
3107,9.0
3108,2.0
3109,2.0
3110,5.0
3111,4.0
3112,4.0
3113,7.0
3114,7.0
3115,5.0
3116,9.0
3117,3.0
3118,1.0
3119,1.0
3120,8.0
3121,3.0
3122,8.0
3123,2.0
3124,2.0
3125,2.0
3126,7.0
3127,3.0
3128,5.0
3129,5.0
3130,9.0
3131,5.0
3132,9.0
3133,6.0
3134,2.0
3135,1.0
3136,3.0
3137,1.0
3138,7.0
3139,2.0
3140,8.0
3141,2.0
3142,4.0
3143,0.0
3144,6.0
3145,0.0
3146,2.0
3147,0.0
3148,6.0
3149,9.0
3150,0.0
3151,5.0
3152,8.0
3153,5.0
3154,8.0
3155,0.0
3156,0.0
3157,4.0
3158,0.0
3159,7.0
3160,3.0
3161,2.0
3162,9.0
3163,4.0
3164,7.0
3165,3.0
3166,0.0
3167,0.0
3168,6.0
3169,9.0
3170,0.0
3171,4.0
3172,7.0
3173,6.0
3174,6.0
3175,5.0
3176,6.0
3177,5.0
3178,8.0
3179,6.0
3180,1.0
3181,4.0
3182,3.0
3183,8.0
3184,1.0
3185,7.0
3186,3.0
3187,5.0
3188,4.0
3189,5.0
3190,4.0
3191,3.0
3192,8.0
3193,8.0
3194,3.0
3195,6.0
3196,8.0
3197,2.0
3198,5.0
3199,3.0
3200,1.0
3201,4.0
3202,3.0
3203,0.0
3204,6.0
3205,3.0
3206,3.0
3207,6.0
3208,3.0
3209,3.0
3210,6.0
3211,4.0
3212,3.0
3213,4.0
3214,9.0
3215,8.0
3216,5.0
3217,7.0
3218,5.0
3219,7.0
3220,2.0
3221,5.0
3222,3.0
3223,1.0
3224,8.0
3225,0.0
3226,2.0
3227,8.0
3228,4.0
3229,5.0
3230,4.0
3231,2.0
3232,9.0
3233,9.0
3234,7.0
3235,4.0
3236,7.0
3237,2.0
3238,2.0
3239,0.0
3240,0.0
3241,3.0
3242,8.0
3243,7.0
3244,3.0
3245,1.0
3246,4.0
3247,4.0
3248,2.0
3249,7.0
3250,8.0
3251,0.0
3252,0.0
3253,0.0
3254,9.0
3255,5.0
3256,0.0
3257,4.0
3258,8.0
3259,2.0
3260,0.0
3261,4.0
3262,8.0
3263,2.0
3264,7.0
3265,5.0
3266,9.0
3267,8.0
3268,4.0
3269,7.0
3270,2.0
3271,8.0
3272,3.0
3273,0.0
3274,1.0
3275,9.0
3276,8.0
3277,6.0
3278,2.0
3279,4.0
3280,7.0
3281,8.0
3282,6.0
3283,0.0
3284,9.0
3285,8.0
3286,2.0
3287,4.0
3288,0.0
3289,6.0
3290,2.0
3291,3.0
3292,1.0
3293,4.0
3294,7.0
3295,5.0
3296,1.0
3297,5.0
3298,7.0
3299,2.0
3300,3.0
3301,5.0
3302,5.0
3303,1.0
3304,7.0
3305,7.0
3306,0.0
3307,3.0
3308,3.0
3309,5.0
3310,7.0
3311,6.0
3312,8.0
3313,4.0
3314,7.0
3315,3.0
3316,8.0
3317,3.0
3318,3.0
3319,7.0
3320,8.0
3321,1.0
3322,2.0
3323,3.0
3324,1.0
3325,2.0
3326,9.0
3327,3.0
3328,1.0
3329,7.0
3330,7.0
3331,0.0
3332,8.0
3333,6.0
3334,7.0
3335,2.0
3336,8.0
3337,2.0
3338,6.0
3339,7.0
3340,5.0
3341,2.0
3342,4.0
3343,4.0
3344,9.0
3345,7.0
3346,7.0
3347,4.0
3348,8.0
3349,1.0
3350,4.0
3351,9.0
3352,2.0
3353,9.0
3354,9.0
3355,3.0
3356,9.0
3357,3.0
3358,9.0
3359,4.0
3360,2.0
3361,2.0
3362,9.0
3363,7.0
3364,3.0
3365,3.0
3366,5.0
3367,1.0
3368,3.0
3369,4.0
3370,3.0
3371,9.0
3372,3.0
3373,1.0
3374,3.0
3375,6.0
3376,8.0
3377,3.0
3378,9.0
3379,7.0
3380,4.0
3381,9.0
3382,2.0
3383,3.0
3384,9.0
3385,4.0
3386,5.0
3387,0.0
3388,6.0
3389,1.0
3390,1.0
3391,0.0
3392,7.0
3393,5.0
3394,8.0
3395,6.0
3396,1.0
3397,1.0
3398,6.0
3399,5.0
3400,2.0
3401,6.0
3402,5.0
3403,0.0
3404,6.0
3405,6.0
3406,4.0
3407,1.0
3408,0.0
3409,0.0
3410,6.0
3411,7.0
3412,8.0
3413,8.0
3414,2.0
3415,4.0
3416,2.0
3417,4.0
3418,3.0
3419,1.0
3420,2.0
3421,6.0
3422,0.0
3423,3.0
3424,6.0
3425,9.0
3426,2.0
3427,3.0
3428,2.0
3429,3.0
3430,4.0
3431,5.0
3432,7.0
3433,4.0
3434,5.0
3435,6.0
3436,3.0
3437,7.0
3438,0.0
3439,5.0
3440,5.0
3441,0.0
3442,2.0
3443,2.0
3444,6.0
3445,7.0
3446,8.0
3447,4.0
3448,7.0
3449,9.0
3450,0.0
3451,5.0
3452,1.0
3453,9.0
3454,9.0
3455,7.0
3456,6.0
3457,0.0
3458,0.0
3459,3.0
3460,8.0
3461,1.0
3462,9.0
3463,4.0
3464,3.0
3465,0.0
3466,0.0
3467,6.0
3468,6.0
3469,4.0
3470,0.0
3471,5.0
3472,7.0
3473,9.0
3474,8.0
3475,4.0
3476,9.0
3477,1.0
3478,9.0
3479,4.0
3480,0.0
3481,8.0
3482,4.0
3483,1.0
3484,2.0
3485,0.0
3486,4.0
3487,4.0
3488,6.0
3489,6.0
3490,4.0
3491,8.0
3492,3.0
3493,3.0
3494,1.0
3495,1.0
3496,0.0
3497,2.0
3498,9.0
3499,0.0
3500,6.0
3501,3.0
3502,7.0
3503,4.0
3504,9.0
3505,2.0
3506,7.0
3507,1.0
3508,7.0
3509,7.0
3510,6.0
3511,6.0
3512,7.0
3513,7.0
3514,6.0
3515,4.0
3516,1.0
3517,0.0
3518,2.0
3519,4.0
3520,5.0
3521,5.0
3522,2.0
3523,8.0
3524,5.0
3525,6.0
3526,7.0
3527,4.0
3528,4.0
3529,5.0
3530,2.0
3531,0.0
3532,5.0
3533,4.0
3534,9.0
3535,5.0
3536,2.0
3537,0.0
3538,0.0
3539,7.0
3540,8.0
3541,5.0
3542,2.0
3543,7.0
3544,4.0
3545,3.0
3546,9.0
3547,7.0
3548,6.0
3549,5.0
3550,5.0
3551,3.0
3552,4.0
3553,4.0
3554,8.0
3555,2.0
3556,8.0
3557,1.0
3558,5.0
3559,3.0
3560,8.0
3561,5.0
3562,4.0
3563,2.0
3564,4.0
3565,2.0
3566,8.0
3567,7.0
3568,1.0
3569,6.0
3570,1.0
3571,0.0
3572,1.0
3573,9.0
3574,5.0
3575,4.0
3576,7.0
3577,0.0
3578,7.0
3579,9.0
3580,6.0
3581,7.0
3582,2.0
3583,9.0
3584,6.0
3585,9.0
3586,0.0
3587,4.0
3588,3.0
3589,5.0
3590,0.0
3591,0.0
3592,1.0
3593,5.0
3594,4.0
3595,6.0
3596,6.0
3597,5.0
3598,3.0
3599,4.0
3600,2.0
3601,8.0
3602,5.0
3603,4.0
3604,0.0
3605,6.0
3606,4.0
3607,2.0
3608,8.0
3609,3.0
3610,2.0
3611,3.0
3612,5.0
3613,8.0
3614,4.0
3615,3.0
3616,5.0
3617,6.0
3618,8.0
3619,8.0
3620,4.0
3621,7.0
3622,4.0
3623,6.0
3624,9.0
3625,1.0
3626,9.0
3627,2.0
3628,0.0
3629,0.0
3630,9.0
3631,9.0
3632,6.0
3633,6.0
3634,0.0
3635,1.0
3636,6.0
3637,3.0
3638,5.0
3639,0.0
3640,4.0
3641,2.0
3642,7.0
3643,2.0
3644,5.0
3645,6.0
3646,1.0
3647,1.0
3648,4.0
3649,7.0
3650,9.0
3651,9.0
3652,1.0
3653,8.0
3654,2.0
3655,5.0
3656,4.0
3657,6.0
3658,9.0
3659,0.0
3660,4.0
3661,5.0
3662,9.0
3663,0.0
3664,4.0
3665,2.0
3666,2.0
3667,2.0
3668,0.0
3669,7.0
3670,8.0
3671,6.0
3672,6.0
3673,3.0
3674,3.0
3675,6.0
3676,9.0
3677,0.0
3678,8.0
3679,4.0
3680,5.0
3681,7.0
3682,9.0
3683,5.0
3684,8.0
3685,9.0
3686,8.0
3687,8.0
3688,5.0
3689,7.0
3690,2.0
3691,5.0
3692,5.0
3693,1.0
3694,2.0
3695,8.0
3696,5.0
3697,1.0
3698,0.0
3699,4.0
3700,6.0
3701,2.0
3702,5.0
3703,3.0
3704,1.0
3705,6.0
3706,3.0
3707,4.0
3708,0.0
3709,8.0
3710,5.0
3711,7.0
3712,3.0
3713,1.0
3714,5.0
3715,8.0
3716,3.0
3717,9.0
3718,6.0
3719,1.0
3720,3.0
3721,9.0
3722,0.0
3723,9.0
3724,6.0
3725,2.0
3726,4.0
3727,0.0
3728,4.0
3729,5.0
3730,4.0
3731,9.0
3732,2.0
3733,0.0
3734,1.0
3735,8.0
3736,4.0
3737,9.0
3738,0.0
3739,9.0
3740,4.0
3741,1.0
3742,8.0
3743,4.0
3744,0.0
3745,8.0
3746,8.0
3747,3.0
3748,4.0
3749,7.0
3750,2.0
3751,2.0
3752,1.0
3753,8.0
3754,2.0
3755,6.0
3756,5.0
3757,3.0
3758,4.0
3759,9.0
3760,0.0
3761,7.0
3762,4.0
3763,8.0
3764,7.0
3765,4.0
3766,1.0
3767,6.0
3768,0.0
3769,4.0
3770,6.0
3771,1.0
3772,7.0
3773,7.0
3774,5.0
3775,6.0
3776,2.0
3777,3.0
3778,8.0
3779,0.0
3780,9.0
3781,2.0
3782,9.0
3783,8.0
3784,4.0
3785,9.0
3786,9.0
3787,2.0
3788,3.0
3789,2.0
3790,5.0
3791,1.0
3792,2.0
3793,6.0
3794,9.0
3795,0.0
3796,4.0
3797,1.0
3798,2.0
3799,9.0
3800,9.0
3801,2.0
3802,8.0
3803,9.0
3804,7.0
3805,4.0
3806,6.0
3807,8.0
3808,9.0
3809,6.0
3810,8.0
3811,9.0
3812,7.0
3813,8.0
3814,5.0
3815,1.0
3816,4.0
3817,8.0
3818,3.0
3819,7.0
3820,2.0
3821,5.0
3822,7.0
3823,8.0
3824,3.0
3825,4.0
3826,1.0
3827,2.0
3828,2.0
3829,0.0
3830,3.0
3831,6.0
3832,6.0
3833,0.0
3834,7.0
3835,6.0
3836,6.0
3837,4.0
3838,7.0
3839,9.0
3840,6.0
3841,7.0
3842,5.0
3843,6.0
3844,2.0
3845,3.0
3846,1.0
3847,7.0
3848,9.0
3849,5.0
3850,9.0
3851,6.0
3852,1.0
3853,7.0
3854,1.0
3855,7.0
3856,5.0
3857,0.0
3858,0.0
3859,5.0
3860,9.0
3861,5.0
3862,4.0
3863,2.0
3864,8.0
3865,9.0
3866,9.0
3867,8.0
3868,7.0
3869,6.0
3870,8.0
3871,1.0
3872,0.0
3873,0.0
3874,1.0
3875,5.0
3876,2.0
3877,7.0
3878,3.0
3879,8.0
3880,4.0
3881,4.0
3882,6.0
3883,7.0
3884,1.0
3885,6.0
3886,2.0
3887,4.0
3888,5.0
3889,6.0
3890,8.0
3891,4.0
3892,8.0
3893,7.0
3894,9.0
3895,1.0
3896,7.0
3897,6.0
3898,0.0
3899,9.0
3900,2.0
3901,3.0
3902,3.0
3903,4.0
3904,1.0
3905,1.0
3906,3.0
3907,8.0
3908,3.0
3909,5.0
3910,4.0
3911,5.0
3912,0.0
3913,1.0
3914,3.0
3915,8.0
3916,6.0
3917,9.0
3918,8.0
3919,3.0
3920,6.0
3921,8.0
3922,1.0
3923,8.0
3924,3.0
3925,2.0
3926,4.0
3927,5.0
3928,8.0
3929,5.0
3930,7.0
3931,4.0
3932,3.0
3933,3.0
3934,7.0
3935,8.0
3936,3.0
3937,0.0
3938,1.0
3939,2.0
3940,1.0
3941,4.0
3942,1.0
3943,9.0
3944,0.0
3945,2.0
3946,5.0
3947,6.0
3948,4.0
3949,1.0
3950,0.0
3951,5.0
3952,7.0
3953,3.0
3954,5.0
3955,2.0
3956,9.0
3957,8.0
3958,9.0
3959,8.0
3960,7.0
3961,3.0
3962,1.0
3963,2.0
3964,5.0
3965,3.0
3966,3.0
3967,9.0
3968,8.0
3969,7.0
3970,1.0
3971,8.0
3972,9.0
3973,5.0
3974,3.0
3975,5.0
3976,6.0
3977,7.0
3978,8.0
3979,8.0
3980,8.0
3981,5.0
3982,8.0
3983,0.0
3984,6.0
3985,6.0
3986,4.0
3987,2.0
3988,9.0
3989,7.0
3990,0.0
3991,6.0
3992,4.0
3993,5.0
3994,7.0
3995,8.0
3996,9.0
3997,7.0
3998,3.0
3999,0.0
4000,3.0
4001,0.0
4002,3.0
4003,6.0
4004,9.0
4005,9.0
4006,6.0
4007,1.0
4008,6.0
4009,0.0
4010,2.0
4011,7.0
4012,6.0
4013,5.0
4014,4.0
4015,5.0
4016,8.0
4017,9.0
4018,8.0
4019,1.0
4020,6.0
4021,7.0
4022,9.0
4023,4.0
4024,7.0
4025,4.0
4026,2.0
4027,8.0
4028,7.0
4029,3.0
4030,4.0
4031,5.0
4032,7.0
4033,1.0
4034,6.0
4035,7.0
4036,0.0
4037,8.0
4038,1.0
4039,4.0
4040,7.0
4041,2.0
4042,3.0
4043,7.0
4044,2.0
4045,2.0
4046,8.0
4047,7.0
4048,0.0
4049,0.0
4050,3.0
4051,3.0
4052,8.0
4053,3.0
4054,7.0
4055,8.0
4056,4.0
4057,6.0
4058,0.0
4059,9.0
4060,1.0
4061,1.0
4062,8.0
4063,4.0
4064,0.0
4065,8.0
4066,6.0
4067,3.0
4068,1.0
4069,3.0
4070,7.0
4071,2.0
4072,7.0
4073,8.0
4074,0.0
4075,4.0
4076,1.0
4077,5.0
4078,8.0
4079,9.0
4080,4.0
4081,3.0
4082,6.0
4083,5.0
4084,1.0
4085,3.0
4086,7.0
4087,8.0
4088,4.0
4089,8.0
4090,8.0
4091,0.0
4092,1.0
4093,3.0
4094,6.0
4095,3.0
4096,9.0
4097,4.0
4098,8.0
4099,1.0
4100,1.0
4101,4.0
4102,3.0
4103,8.0
4104,1.0
4105,1.0
4106,7.0
4107,6.0
4108,4.0
4109,9.0
4110,5.0
4111,5.0
4112,8.0
4113,2.0
4114,5.0
4115,9.0
4116,6.0
4117,7.0
4118,9.0
4119,5.0
4120,9.0
4121,3.0
4122,4.0
4123,1.0
4124,3.0
4125,2.0
4126,4.0
4127,4.0
4128,1.0
4129,5.0
4130,0.0
4131,1.0
4132,1.0
4133,7.0
4134,3.0
4135,4.0
4136,2.0
4137,2.0
4138,8.0
4139,1.0
4140,2.0
